Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
69.8083	45	1	319	FullDelay	0.00353157	3531.57	1	1
69.8849	53	1	282	LastDelay	0	0	1	4
69.8849	53	1	282	FullDelay	0	0	1	4
69.8865	57	1	251	LastDelay	0.0723927	72392.7	1	2
69.8865	57	1	251	FullDelay	0.0723927	72392.7	1	2
69.9325	49	1	265	LastDelay	0.00360922	3609.22	1	1
69.9325	49	1	265	FullDelay	0.00360922	3609.22	1	1
69.9703	65	1	285	LastDelay	0.0965448	96544.8	1	3
69.9703	65	1	285	FullDelay	0.0965448	96544.8	1	3
70.0084	45	1	320	LastDelay	0.00363559	3635.59	1	1
70.0084	45	1	320	FullDelay	0.00363559	3635.59	1	1
70.0435	57	1	243	LastDelay	0.0293811	29381.1	1	3
70.0435	57	1	243	FullDelay	1.82938	1.82938e+06	2	3
70.0849	53	1	283	LastDelay	0	0	1	3
70.0849	53	1	283	FullDelay	0	0	1	3
70.1069	69	1	234	LastDelay	0.118138	118138	1	11
70.1069	69	1	234	FullDelay	0.118138	118138	1	11
70.1326	49	1	266	LastDelay	0.00367421	3674.21	1	1
70.1326	49	1	266	FullDelay	0.00367421	3674.21	1	1
70.179	61	1	245	LastDelay	0.0735214	73521.4	1	6
70.179	61	1	245	FullDelay	3.07352	3.07352e+06	3	6
70.2085	45	1	321	LastDelay	0.0036746	3674.6	1	1
70.2085	45	1	321	FullDelay	0.0036746	3674.6	1	1
70.2509	57	1	247	LastDelay	0.0367199	36719.9	1	2
70.2509	57	1	247	FullDelay	1.23672	1.23672e+06	2	2
70.2849	53	1	284	LastDelay	0	0	1	4
70.2849	53	1	284	FullDelay	0	0	1	4
70.3321	65	1	287	LastDelay	0.0582861	58286.1	1	3
70.3321	65	1	287	FullDelay	0.0582861	58286.1	1	3
70.3489	49	1	267	LastDelay	0.0200113	20011.3	1	1
70.3489	49	1	267	FullDelay	0.0200113	20011.3	1	1
70.4068	61	1	246	LastDelay	0.101336	101336	1	5
70.4068	61	1	246	FullDelay	3.10134	3.10134e+06	3	5
70.4327	45	1	322	LastDelay	0.0278802	27880.2	1	1
70.4327	45	1	322	FullDelay	0.0278802	27880.2	1	1
70.4773	57	1	252	LastDelay	0.0631793	63179.3	1	2
70.4773	57	1	252	FullDelay	0.0631793	63179.3	1	2
70.4886	53	1	285	LastDelay	0.00363474	3634.74	1	3
70.4886	53	1	285	FullDelay	0.00363474	3634.74	1	3
70.5346	65	1	288	LastDelay	0.0607729	60772.9	1	5
70.5346	65	1	288	FullDelay	0.0607729	60772.9	1	5
70.5563	69	1	223	LastDelay	0.167526	167526	1	8
70.5563	69	1	223	FullDelay	4.96753	4.96753e+06	3	8
70.6084	45	1	323	LastDelay	0.00358363	3583.63	1	1
70.6084	45	1	323	FullDelay	0.00358363	3583.63	1	1
70.6922	57	1	253	LastDelay	0.0780962	78096.2	1	2
70.6922	57	1	253	FullDelay	0.0780962	78096.2	1	2
70.713	65	1	289	LastDelay	0.0391665	39166.5	1	3
70.713	65	1	289	FullDelay	0.0391665	39166.5	1	3
70.7325	49	1	269	LastDelay	0.00366119	3661.19	1	1
70.7325	49	1	269	FullDelay	0.00366119	3661.19	1	1
70.7478	65	1	286	LastDelay	0.673996	673996	1	7
70.7478	65	1	286	FullDelay	0.673996	673996	1	7
70.7478	53	1	286	LastDelay	0.0628554	62855.4	1	7
70.7478	53	1	286	FullDelay	0.0628554	62855.4	1	7
70.8084	45	1	324	LastDelay	0.00359664	3596.64	1	1
70.8084	45	1	324	FullDelay	0.00359664	3596.64	1	1
70.8654	57	1	254	LastDelay	0.051217	51217	1	3
70.8654	57	1	254	FullDelay	0.051217	51217	1	3
70.8849	53	1	287	LastDelay	0	0	1	3
70.8849	53	1	287	FullDelay	0	0	1	3
70.9157	65	1	290	LastDelay	0.0418703	41870.3	1	3
70.9157	65	1	290	FullDelay	0.0418703	41870.3	1	3
70.9325	49	1	270	LastDelay	0.00359618	3596.18	1	1
70.9325	49	1	270	FullDelay	0.00359618	3596.18	1	1
71.0084	45	1	325	LastDelay	0.00364866	3648.66	1	1
71.0084	45	1	325	FullDelay	0.00364866	3648.66	1	1
71.0754	69	1	235	LastDelay	0.0866426	86642.6	1	7
71.0754	69	1	235	FullDelay	0.0866426	86642.6	1	7
71.0849	53	1	288	LastDelay	0	0	1	6
71.0849	53	1	288	FullDelay	0	0	1	6
71.1429	65	1	291	LastDelay	0.069113	69113	1	5
71.1429	65	1	291	FullDelay	0.069113	69113	1	5
71.2233	45	1	326	LastDelay	0.0184949	18494.9	1	2
71.2233	45	1	326	FullDelay	0.0184949	18494.9	1	2
71.2328	69	1	236	LastDelay	0.0440526	44052.6	1	4
71.2328	69	1	236	FullDelay	0.0440526	44052.6	1	4
71.2586	57	1	256	LastDelay	0.0445066	44506.6	1	3
71.2586	57	1	256	FullDelay	0.0445066	44506.6	1	3
71.2849	53	1	289	LastDelay	0	0	1	3
71.2849	53	1	289	FullDelay	0	0	1	3
71.309	61	1	258	LastDelay	0.00359663	3596.63	1	8
71.309	61	1	258	FullDelay	0.00359663	3596.63	1	8
71.3205	65	1	292	LastDelay	0.0466878	46687.8	1	3
71.3205	65	1	292	FullDelay	0.0466878	46687.8	1	3
71.3325	49	1	272	LastDelay	0.00360917	3609.17	1	1
71.3325	49	1	272	FullDelay	0.00360917	3609.17	1	1
71.4208	45	1	327	LastDelay	0.0160227	16022.7	1	2
71.4208	45	1	327	FullDelay	0.0160227	16022.7	1	2
71.4716	57	1	257	LastDelay	0.057511	57511	1	2
71.4716	57	1	257	FullDelay	0.057511	57511	1	2
71.4849	53	1	290	LastDelay	0	0	1	3
71.4849	53	1	290	FullDelay	0	0	1	3
71.5121	61	1	259	LastDelay	0.0066969	6696.9	1	6
71.5121	61	1	259	FullDelay	0.0066969	6696.9	1	6
71.5234	65	1	293	LastDelay	0.0495683	49568.3	1	4
71.5234	65	1	293	FullDelay	0.0495683	49568.3	1	4
71.5326	49	1	273	LastDelay	0.00370017	3700.17	1	1
71.5326	49	1	273	FullDelay	0.00370017	3700.17	1	1
71.6208	45	1	328	LastDelay	0.0160221	16022.1	1	3
71.6208	45	1	328	FullDelay	0.0160221	16022.1	1	3
71.6561	57	1	258	LastDelay	0.0420043	42004.3	1	2
71.6561	57	1	258	FullDelay	0.0420043	42004.3	1	2
71.6849	53	1	291	LastDelay	0	0	1	5
71.6849	53	1	291	FullDelay	0	0	1	5
71.7325	49	1	274	LastDelay	0.00366116	3661.16	1	1
71.7325	49	1	274	FullDelay	0.00366116	3661.16	1	1
71.8232	45	1	329	LastDelay	0.0184688	18468.8	1	2
71.8232	45	1	329	FullDelay	0.0184688	18468.8	1	2
71.8294	69	1	239	LastDelay	0.0405946	40594.6	1	4
71.8294	69	1	239	FullDelay	0.0405946	40594.6	1	4
71.8849	53	1	292	LastDelay	0	0	1	3
71.8849	53	1	292	FullDelay	0	0	1	3
71.9326	49	1	275	LastDelay	0.00371316	3713.16	1	1
71.9326	49	1	275	FullDelay	0.00371316	3713.16	1	1
71.9355	61	1	261	LastDelay	0.0300093	30009.3	1	7
71.9355	61	1	261	FullDelay	0.0300093	30009.3	1	7
72.0191	45	1	330	LastDelay	0.014295	14295	1	2
72.0191	45	1	330	FullDelay	0.014295	14295	1	2
72.0849	53	1	293	LastDelay	0	0	1	4
72.0849	53	1	293	FullDelay	0	0	1	4
72.1326	49	1	268	LastDelay	0.00367415	3674.15	1	1
72.1326	49	1	268	FullDelay	1.60367	1.60367e+06	2	1
72.2197	45	1	331	LastDelay	0.0149607	14960.7	1	2
72.2197	45	1	331	FullDelay	0.0149607	14960.7	1	2
72.2452	57	1	260	LastDelay	0.031074	31074	1	2
72.2452	57	1	260	FullDelay	0.031074	31074	1	2
72.3121	65	1	297	LastDelay	0.0382771	38277.1	1	4
72.3121	65	1	297	FullDelay	0.0382771	38277.1	1	4
72.3544	49	1	271	LastDelay	0.0254658	25465.8	1	1
72.3544	49	1	271	FullDelay	1.22547	1.22547e+06	2	1
72.4288	57	1	261	LastDelay	0.0146198	14619.8	1	2
72.4288	57	1	261	FullDelay	0.0146198	14619.8	1	2
72.4639	69	1	227	LastDelay	0.0750794	75079.4	1	5
72.4639	69	1	227	FullDelay	4.87508	4.87508e+06	3	5
72.5193	65	1	298	LastDelay	0.0455525	45552.5	1	4
72.5193	65	1	298	FullDelay	0.0455525	45552.5	1	4
72.5325	49	1	276	LastDelay	0.00357015	3570.15	1	1
72.5325	49	1	276	FullDelay	0.00357015	3570.15	1	1
72.5604	65	1	295	LastDelay	0.6866	686600	1	5
72.5604	65	1	295	FullDelay	0.6866	686600	1	5
72.5604	53	1	295	LastDelay	0.0754596	75459.6	1	5
72.5604	53	1	295	FullDelay	0.0754596	75459.6	1	5
72.6168	45	1	333	LastDelay	0.012053	12053	1	2
72.6168	45	1	333	FullDelay	0.012053	12053	1	2
72.7311	57	1	262	LastDelay	0.11698	116980	1	2
72.7311	57	1	262	FullDelay	0.11698	116980	1	2
72.7326	49	1	277	LastDelay	0.00367414	3674.14	1	1
72.7326	49	1	277	FullDelay	0.00367414	3674.14	1	1
72.7384	65	1	296	LastDelay	0.664566	664566	1	3
72.7384	65	1	296	FullDelay	0.664566	664566	1	3
72.7384	53	1	296	LastDelay	0.0534255	53425.5	1	3
72.7384	53	1	296	FullDelay	0.0534255	53425.5	1	3
72.7924	69	1	233	LastDelay	0.00364518	3645.18	1	5
72.7924	69	1	233	FullDelay	3.00365	3.00365e+06	2	5
72.8193	45	1	334	LastDelay	0.0145282	14528.2	1	2
72.8193	45	1	334	FullDelay	0.0145282	14528.2	1	2
72.8496	57	1	263	LastDelay	0.0355001	35500.1	1	2
72.8496	57	1	263	FullDelay	0.0355001	35500.1	1	2
72.8849	53	1	297	LastDelay	0	0	1	4
72.8849	53	1	297	FullDelay	0	0	1	4
72.9213	65	1	300	LastDelay	0.0474921	47492.1	1	4
72.9213	65	1	300	FullDelay	0.0474921	47492.1	1	4
72.9341	49	1	278	LastDelay	0.00525439	5254.39	1	1
72.9341	49	1	278	FullDelay	0.00525439	5254.39	1	1
73.0177	45	1	335	LastDelay	0.0129687	12968.7	1	2
73.0177	45	1	335	FullDelay	0.0129687	12968.7	1	2
73.052	57	1	264	LastDelay	0.0378863	37886.3	1	2
73.052	57	1	264	FullDelay	0.0378863	37886.3	1	2
73.0849	53	1	298	LastDelay	0	0	1	3
73.0849	53	1	298	FullDelay	0	0	1	3
73.121	65	1	301	LastDelay	0.0471956	47195.6	1	3
73.121	65	1	301	FullDelay	0.0471956	47195.6	1	3
73.1325	49	1	279	LastDelay	0.00357014	3570.14	1	1
73.1325	49	1	279	FullDelay	0.00357014	3570.14	1	1
73.2205	45	1	336	LastDelay	0.0156888	15688.8	1	3
73.2205	45	1	336	FullDelay	0.0156888	15688.8	1	3
73.2776	57	1	265	LastDelay	0.0634327	63432.7	1	3
73.2776	57	1	265	FullDelay	0.0634327	63432.7	1	3
73.315	65	1	299	LastDelay	0.641193	641193	1	3
73.315	65	1	299	FullDelay	0.641193	641193	1	3
73.315	53	1	299	LastDelay	0.0300531	30053.1	1	3
73.315	53	1	299	FullDelay	0.0300531	30053.1	1	3
73.3397	49	1	280	LastDelay	0.0108421	10842.1	1	1
73.3397	49	1	280	FullDelay	0.0108421	10842.1	1	1
73.4214	45	1	337	LastDelay	0.016591	16591	1	3
73.4214	45	1	337	FullDelay	0.016591	16591	1	3
73.4507	57	1	266	LastDelay	0.0365216	36521.6	1	2
73.4507	57	1	266	FullDelay	0.0365216	36521.6	1	2
73.4849	53	1	300	LastDelay	0	0	1	4
73.4849	53	1	300	FullDelay	0	0	1	4
73.5054	61	1	263	LastDelay	0	0	1	7
73.5054	61	1	263	FullDelay	0	0	1	7
73.5325	49	1	281	LastDelay	0.00362213	3622.13	1	1
73.5325	49	1	281	FullDelay	0.00362213	3622.13	1	1
73.6202	45	1	338	LastDelay	0.0154051	15405.1	1	2
73.6202	45	1	338	FullDelay	0.0154051	15405.1	1	2
73.665	57	1	267	LastDelay	0.0508233	50823.3	1	2
73.665	57	1	267	FullDelay	0.0508233	50823.3	1	2
73.6849	53	1	301	LastDelay	0	0	1	3
73.6849	53	1	301	FullDelay	0	0	1	3
73.6935	69	1	242	LastDelay	0.104692	104692	1	4
73.6935	69	1	242	FullDelay	0.104692	104692	1	4
73.7054	61	1	264	LastDelay	0	0	1	8
73.7054	61	1	264	FullDelay	0	0	1	8
73.7326	49	1	282	LastDelay	0.00372613	3726.13	1	1
73.7326	49	1	282	FullDelay	0.00372613	3726.13	1	1
73.7467	65	1	304	LastDelay	0.0728559	72855.9	1	5
73.7467	65	1	304	FullDelay	0.0728559	72855.9	1	5
73.8207	45	1	339	LastDelay	0.0159204	15920.4	1	3
73.8207	45	1	339	FullDelay	0.0159204	15920.4	1	3
73.9169	53	1	302	LastDelay	0.0319169	31916.9	1	6
73.9169	53	1	302	FullDelay	0.0319169	31916.9	1	6
73.9169	65	1	302	LastDelay	0.643057	643057	1	6
73.9169	65	1	302	FullDelay	0.643057	643057	1	6
73.9485	65	1	305	LastDelay	0.074677	74677	1	4
73.9485	65	1	305	FullDelay	0.074677	74677	1	4
74.0244	61	1	265	LastDelay	0.118955	118955	1	9
74.0244	61	1	265	FullDelay	0.118955	118955	1	9
74.0438	45	1	332	LastDelay	0.039031	39031	1	2
74.0438	45	1	332	FullDelay	1.63903	1.63903e+06	2	2
74.0902	69	1	244	LastDelay	0.101422	101422	1	6
74.0902	69	1	244	FullDelay	0.101422	101422	1	6
74.1326	49	1	284	LastDelay	0.00370012	3700.12	1	1
74.1326	49	1	284	FullDelay	0.00370012	3700.12	1	1
74.2217	45	1	340	LastDelay	0.0169339	16933.9	1	2
74.2217	45	1	340	FullDelay	0.0169339	16933.9	1	2
74.2675	57	1	259	LastDelay	0.0533227	53322.7	1	2
74.2675	57	1	259	FullDelay	2.45332	2.45332e+06	2	2
74.3172	65	1	306	LastDelay	0.043374	43374	1	3
74.3172	65	1	306	FullDelay	0.043374	43374	1	3
74.3469	49	1	285	LastDelay	0.0179852	17985.2	1	1
74.3469	49	1	285	FullDelay	0.0179852	17985.2	1	1
74.3847	65	1	303	LastDelay	0.910952	910952	1	8
74.3847	65	1	303	FullDelay	0.910952	910952	1	8
74.3847	53	1	303	LastDelay	0.0998115	99811.5	1	8
74.3847	53	1	303	FullDelay	0.0998115	99811.5	1	8
74.4341	45	1	341	LastDelay	0.0293575	29357.5	1	2
74.4341	45	1	341	FullDelay	0.0293575	29357.5	1	2
74.457	57	1	269	LastDelay	0.042884	42884	1	3
74.457	57	1	269	FullDelay	0.042884	42884	1	3
74.4849	53	1	304	LastDelay	0	0	1	5
74.4849	53	1	304	FullDelay	0	0	1	5
74.5276	65	1	307	LastDelay	0.0538057	53805.7	1	5
74.5276	65	1	307	FullDelay	0.0538057	53805.7	1	5
74.5325	49	1	286	LastDelay	0.00364811	3648.11	1	1
74.5325	49	1	286	FullDelay	0.00364811	3648.11	1	1
74.5964	61	1	255	LastDelay	0.0909724	90972.4	1	6
74.5964	61	1	255	FullDelay	4.69097	4.69097e+06	3	6
74.6331	45	1	342	LastDelay	0.0283213	28321.3	1	3
74.6331	45	1	342	FullDelay	0.0283213	28321.3	1	3
74.6605	57	1	270	LastDelay	0.0463951	46395.1	1	3
74.6605	57	1	270	FullDelay	0.0463951	46395.1	1	3
74.6849	53	1	305	LastDelay	0	0	1	4
74.6849	53	1	305	FullDelay	0	0	1	4
74.6912	69	1	237	LastDelay	0.10246	102460	1	4
74.6912	69	1	237	FullDelay	3.30246	3.30246e+06	3	4
74.7325	49	1	287	LastDelay	0.00360911	3609.11	1	1
74.7325	49	1	287	FullDelay	0.00360911	3609.11	1	1
74.7615	61	1	256	LastDelay	0.0560851	56085.1	1	5
74.7615	61	1	256	FullDelay	3.85609	3.85609e+06	3	5
74.8207	45	1	343	LastDelay	0.0159161	15916.1	1	3
74.8207	45	1	343	FullDelay	0.0159161	15916.1	1	3
74.8738	69	1	238	LastDelay	0.0850023	85002.3	1	7
74.8738	69	1	238	FullDelay	3.285	3.285e+06	3	7
74.8886	53	1	306	LastDelay	0.00366102	3661.02	1	3
74.8886	53	1	306	FullDelay	0.00366102	3661.02	1	3
74.9325	49	1	288	LastDelay	0.00364811	3648.11	1	1
74.9325	49	1	288	FullDelay	0.00364811	3648.11	1	1
74.9468	65	1	309	LastDelay	0.072988	72988	1	4
74.9468	65	1	309	FullDelay	0.072988	72988	1	4
75.0219	45	1	344	LastDelay	0.0170924	17092.4	1	3
75.0219	45	1	344	FullDelay	0.0170924	17092.4	1	3
75.0561	57	1	272	LastDelay	0.0420019	42001.9	1	3
75.0561	57	1	272	FullDelay	0.0420019	42001.9	1	3
75.0849	53	1	307	LastDelay	0	0	1	5
75.0849	53	1	307	FullDelay	0	0	1	5
75.1004	65	1	310	LastDelay	0.0266238	26623.8	1	4
75.1004	65	1	310	FullDelay	0.0266238	26623.8	1	4
75.1325	49	1	289	LastDelay	0.00364811	3648.11	1	1
75.1325	49	1	289	FullDelay	0.00364811	3648.11	1	1
75.2213	45	1	345	LastDelay	0.0164952	16495.2	1	2
75.2213	45	1	345	FullDelay	0.0164952	16495.2	1	2
75.2498	69	1	241	LastDelay	0.0609873	60987.3	1	4
75.2498	69	1	241	FullDelay	1.86099	1.86099e+06	2	4
75.3261	65	1	308	LastDelay	0.652269	652269	1	3
75.3261	65	1	308	FullDelay	0.652269	652269	1	3
75.3261	53	1	308	LastDelay	0.0411287	41128.7	1	3
75.3261	53	1	308	FullDelay	0.0411287	41128.7	1	3
75.3325	49	1	290	LastDelay	0.0035961	3596.1	1	1
75.3325	49	1	290	FullDelay	0.0035961	3596.1	1	1
75.3648	65	1	311	LastDelay	0.0910165	91016.5	1	5
75.3648	65	1	311	FullDelay	0.0910165	91016.5	1	5
75.4227	45	1	346	LastDelay	0.0179062	17906.2	1	3
75.4227	45	1	346	FullDelay	0.0179062	17906.2	1	3
75.4771	69	1	245	LastDelay	0.0883101	88310.1	1	3
75.4771	69	1	245	FullDelay	0.0883101	88310.1	1	3
75.4849	53	1	309	LastDelay	0	0	1	4
75.4849	53	1	309	FullDelay	0	0	1	4
75.5325	49	1	291	LastDelay	0.0036611	3661.1	1	1
75.5325	49	1	291	FullDelay	0.0036611	3661.1	1	1
75.5857	61	1	266	LastDelay	0.080253	80253	1	4
75.5857	61	1	266	FullDelay	0.080253	80253	1	4
75.6282	45	1	347	LastDelay	0.0234683	23468.3	1	5
75.6282	45	1	347	FullDelay	0.0234683	23468.3	1	5
75.661	69	1	246	LastDelay	0.0721694	72169.4	1	4
75.661	69	1	246	FullDelay	0.0721694	72169.4	1	4
75.6849	53	1	310	LastDelay	0	0	1	4
75.6849	53	1	310	FullDelay	0	0	1	4
75.7144	65	1	313	LastDelay	0.0406487	40648.7	1	4
75.7144	65	1	313	FullDelay	0.0406487	40648.7	1	4
75.7324	49	1	292	LastDelay	0.0035571	3557.1	1	1
75.7324	49	1	292	FullDelay	0.0035571	3557.1	1	1
75.8204	45	1	348	LastDelay	0.0156681	15668.1	1	2
75.8204	45	1	348	FullDelay	0.0156681	15668.1	1	2
75.8526	57	1	276	LastDelay	0.0384534	38453.4	1	4
75.8526	57	1	276	FullDelay	0.0384534	38453.4	1	4
75.8841	69	1	247	LastDelay	0.0953471	95347.1	1	4
75.8841	69	1	247	FullDelay	0.0953471	95347.1	1	4
75.8849	53	1	311	LastDelay	0	0	1	5
75.8849	53	1	311	FullDelay	0	0	1	5
75.9412	65	1	314	LastDelay	0.067395	67395	1	3
75.9412	65	1	314	FullDelay	0.067395	67395	1	3
76.0318	45	1	349	LastDelay	0.0269822	26982.2	1	5
76.0318	45	1	349	FullDelay	0.0269822	26982.2	1	5
76.0616	69	1	248	LastDelay	0.0728072	72807.2	1	3
76.0616	69	1	248	FullDelay	0.0728072	72807.2	1	3
76.1215	65	1	294	LastDelay	0.0476679	47667.9	1	3
76.1215	65	1	294	FullDelay	4.44767	4.44767e+06	3	3
76.1215	53	1	294	LastDelay	0.0365278	36527.8	1	3
76.1215	53	1	294	FullDelay	3.83653	3.83653e+06	3	3
76.1439	49	1	283	LastDelay	0.0150038	15003.8	1	1
76.1439	49	1	283	FullDelay	2.215	2.215e+06	2	1
76.1923	69	1	217	LastDelay	0.00352788	3527.88	1	8
76.1923	69	1	217	FullDelay	13.0035	1.30035e+07	8	8
76.2279	45	1	350	LastDelay	0.0230771	23077.1	1	4
76.2279	45	1	350	FullDelay	0.0230771	23077.1	1	4
76.3432	65	1	315	LastDelay	0.0694501	69450.1	1	5
76.3432	65	1	315	FullDelay	0.0694501	69450.1	1	5
76.3587	49	1	294	LastDelay	0.029825	29825	1	1
76.3587	49	1	294	FullDelay	0.029825	29825	1	1
76.4142	69	1	232	LastDelay	0.025385	25385	1	5
76.4142	69	1	232	FullDelay	6.82539	6.82539e+06	5	5
76.4218	45	1	351	LastDelay	0.0170694	17069.4	1	3
76.4218	45	1	351	FullDelay	0.0170694	17069.4	1	3
76.4811	61	1	253	LastDelay	0.175617	175617	1	4
76.4811	61	1	253	FullDelay	6.97562	6.97562e+06	5	4
76.4849	53	1	313	LastDelay	0	0	1	4
76.4849	53	1	313	FullDelay	0	0	1	4
76.5325	49	1	295	LastDelay	0.0036351	3635.1	1	1
76.5325	49	1	295	FullDelay	0.0036351	3635.1	1	1
76.6315	57	1	273	LastDelay	0.0173669	17366.9	1	3
76.6315	57	1	273	FullDelay	1.41737	1.41737e+06	2	3
76.6475	45	1	352	LastDelay	0.0426904	42690.4	1	2
76.6475	45	1	352	FullDelay	0.0426904	42690.4	1	2
76.6849	53	1	314	LastDelay	0	0	1	5
76.6849	53	1	314	FullDelay	0	0	1	5
76.711	65	1	317	LastDelay	0.0371659	37165.9	1	3
76.711	65	1	317	FullDelay	0.0371659	37165.9	1	3
76.7325	49	1	296	LastDelay	0.0036221	3622.1	1	1
76.7325	49	1	296	FullDelay	0.0036221	3622.1	1	1
76.8295	45	1	353	LastDelay	0.0247475	24747.5	1	2
76.8295	45	1	353	FullDelay	0.0247475	24747.5	1	2
76.8849	53	1	315	LastDelay	0	0	1	5
76.8849	53	1	315	FullDelay	0	0	1	5
76.9003	69	1	243	LastDelay	0.111527	111527	1	5
76.9003	69	1	243	FullDelay	3.11153	3.11153e+06	2	5
76.9132	65	1	318	LastDelay	0.0393864	39386.4	1	5
76.9132	65	1	318	FullDelay	0.0393864	39386.4	1	5
76.948	61	1	262	LastDelay	0.0425395	42539.5	1	10
76.948	61	1	262	FullDelay	3.64254	3.64254e+06	3	10
77.0213	45	1	354	LastDelay	0.016484	16484	1	3
77.0213	45	1	354	FullDelay	0.016484	16484	1	3
77.0341	49	1	297	LastDelay	0.105181	105181	1	1
77.0341	49	1	297	FullDelay	0.105181	105181	1	1
77.0824	57	1	275	LastDelay	0.0682284	68228.4	1	2
77.0824	57	1	275	FullDelay	1.46823	1.46823e+06	2	2
77.103	65	1	319	LastDelay	0.0291953	29195.3	1	3
77.103	65	1	319	FullDelay	0.0291953	29195.3	1	3
77.1741	49	1	298	LastDelay	0.0452379	45237.9	1	1
77.1741	49	1	298	FullDelay	0.0452379	45237.9	1	1
77.2162	45	1	355	LastDelay	0.0114556	11455.6	1	2
77.2162	45	1	355	FullDelay	0.0114556	11455.6	1	2
77.2482	61	1	267	LastDelay	0.142712	142712	1	4
77.2482	61	1	267	FullDelay	1.54271	1.54271e+06	2	4
77.2849	53	1	317	LastDelay	0	0	1	3
77.2849	53	1	317	FullDelay	0	0	1	3
77.297	65	1	320	LastDelay	0.0231727	23172.7	1	3
77.297	65	1	320	FullDelay	0.0231727	23172.7	1	3
77.3324	49	1	299	LastDelay	0.0035571	3557.1	1	1
77.3324	49	1	299	FullDelay	0.0035571	3557.1	1	1
77.418	45	1	356	LastDelay	0.013236	13236	1	2
77.418	45	1	356	FullDelay	0.013236	13236	1	2
77.4373	69	1	251	LastDelay	0.0485476	48547.6	1	4
77.4373	69	1	251	FullDelay	0.0485476	48547.6	1	4
77.4628	57	1	278	LastDelay	0.0486911	48691.1	1	2
77.4628	57	1	278	FullDelay	0.0486911	48691.1	1	2
77.4849	53	1	318	LastDelay	0	0	1	5
77.4849	53	1	318	FullDelay	0	0	1	5
77.5084	65	1	321	LastDelay	0.0346255	34625.5	1	3
77.5084	65	1	321	FullDelay	0.0346255	34625.5	1	3
77.5325	49	1	300	LastDelay	0.0035831	3583.1	1	1
77.5325	49	1	300	FullDelay	0.0035831	3583.1	1	1
77.6192	45	1	357	LastDelay	0.0143851	14385.1	1	2
77.6192	45	1	357	FullDelay	0.0143851	14385.1	1	2
77.6384	69	1	252	LastDelay	0.049637	49637	1	3
77.6384	69	1	252	FullDelay	0.049637	49637	1	3
77.6747	57	1	279	LastDelay	0.0606107	60610.7	1	2
77.6747	57	1	279	FullDelay	0.0606107	60610.7	1	2
77.6849	53	1	319	LastDelay	0	0	1	3
77.6849	53	1	319	FullDelay	0	0	1	3
77.7062	65	1	322	LastDelay	0.0324517	32451.7	1	3
77.7062	65	1	322	FullDelay	0.0324517	32451.7	1	3
77.7324	49	1	301	LastDelay	0.0035441	3544.1	1	1
77.7324	49	1	301	FullDelay	0.0035441	3544.1	1	1
77.8202	45	1	358	LastDelay	0.0154505	15450.5	1	2
77.8202	45	1	358	FullDelay	0.0154505	15450.5	1	2
77.8457	69	1	253	LastDelay	0.0569476	56947.6	1	3
77.8457	69	1	253	FullDelay	0.0569476	56947.6	1	3
77.8849	53	1	320	LastDelay	0	0	1	3
77.8849	53	1	320	FullDelay	0	0	1	3
77.9325	49	1	302	LastDelay	0.0036221	3622.1	1	1
77.9325	49	1	302	FullDelay	0.0036221	3622.1	1	1
78.0202	45	1	359	LastDelay	0.0154038	15403.8	1	2
78.0202	45	1	359	FullDelay	0.0154038	15403.8	1	2
78.0518	57	1	255	LastDelay	0.0376513	37651.3	1	2
78.0518	57	1	255	FullDelay	7.03765	7.03765e+06	5	2
78.0954	69	1	254	LastDelay	0.106631	106631	1	5
78.0954	69	1	254	FullDelay	0.106631	106631	1	5
78.1038	65	1	312	LastDelay	0.0299673	29967.3	1	3
78.1038	65	1	312	FullDelay	2.62997	2.62997e+06	2	3
78.1038	53	1	312	LastDelay	0.0188272	18827.2	1	3
78.1038	53	1	312	FullDelay	1.81883	1.81883e+06	2	3
78.1325	49	1	293	LastDelay	0.0036091	3609.1	1	1
78.1325	49	1	293	FullDelay	2.20361	2.20361e+06	2	1
78.2291	45	1	360	LastDelay	0.0243073	24307.3	1	2
78.2291	45	1	360	FullDelay	0.0243073	24307.3	1	2
78.2486	69	1	240	LastDelay	0.0597806	59780.6	1	4
78.2486	69	1	240	FullDelay	6.25978	6.25978e+06	4	4
78.3067	53	1	316	LastDelay	0.0217496	21749.6	1	4
78.3067	53	1	316	FullDelay	1.22175	1.22175e+06	2	4
78.3098	65	1	316	LastDelay	0.0359642	35964.2	1	5
78.3098	65	1	316	FullDelay	1.83596	1.83596e+06	2	5
78.4167	45	1	361	LastDelay	0.0119035	11903.5	1	2
78.4167	45	1	361	FullDelay	0.0119035	11903.5	1	2
78.4304	49	1	303	LastDelay	0.101543	101543	1	1
78.4304	49	1	303	FullDelay	0.101543	101543	1	1
78.4738	69	1	249	LastDelay	0.0850584	85058.4	1	3
78.4738	69	1	249	FullDelay	1.48506	1.48506e+06	2	3
78.4849	53	1	321	LastDelay	0	0	1	3
78.4849	53	1	321	FullDelay	0	0	1	3
78.5325	49	1	304	LastDelay	0.0035701	3570.1	1	1
78.5325	49	1	304	FullDelay	0.0035701	3570.1	1	1
78.5503	65	1	324	LastDelay	0.0764854	76485.4	1	5
